OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceNGN,Discount,RevenueNGN,COGSNGN,ProfitNGN
SO-03273,2025-11-06,C0013,P004,12,47000,0.05,535800,336000,199800
SO-03274,2025-11-06,C0029,P011,1,27000,0,27000,16000,11000
SO-03275,2025-11-06,C0204,P011,10,27000,0.08,248400,160000,88400
SO-03276,2025-11-06,C0349,P001,5,65000,0.12,286000,210000,76000
SO-03277,2025-11-07,C0285,P001,1,65000,0.05,61750,42000,19750
SO-03278,2025-11-07,C0395,P010,1,72000,0,72000,48000,24000
SO-03279,2025-11-07,C0247,P001,4,65000,0,260000,168000,92000
SO-03280,2025-11-07,C0020,P001,1,65000,0,65000,42000,23000
SO-03281,2025-11-07,C0360,P003,4,140000,0,560000,380000,180000
SO-03282,2025-11-07,C0268,P002,2,59000,0,118000,76000,42000
SO-03283,2025-11-07,C0169,P004,1,47000,0.05,44650,28000,16650
SO-03284,2025-11-07,C0357,P004,1,47000,0.05,44650,28000,16650
SO-03285,2025-11-07,C0321,P001,4,65000,0.05,247000,168000,79000
SO-03286,2025-11-08,C0035,P004,1,47000,0.05,44650,28000,16650
SO-03287,2025-11-08,C0352,P010,3,72000,0.05,205200,144000,61200
SO-03288,2025-11-08,C0086,P001,2,65000,0.05,123500,84000,39500
SO-03289,2025-11-08,C0278,P009,10,690000,0.1,6210000,5200000,1010000
SO-03290,2025-11-08,C0082,P003,3,140000,0.05,399000,285000,114000
SO-03291,2025-11-08,C0342,P010,11,72000,0.12,696960,528000,168960
SO-03292,2025-11-08,C0309,P011,6,27000,0.1,145800,96000,49800
SO-03293,2025-11-08,C0065,P010,7,72000,0.05,478800,336000,142800
SO-03294,2025-11-08,C0189,P011,13,27000,0.1,315900,208000,107900
SO-03295,2025-11-08,C0337,P002,7,59000,0.08,379960,266000,113960
SO-03296,2025-11-09,C0162,P001,1,65000,0,65000,42000,23000
SO-03297,2025-11-09,C0295,P004,1,47000,0,47000,28000,19000
SO-03298,2025-11-09,C0297,P011,2,27000,0,54000,32000,22000
SO-03299,2025-11-10,C0125,P004,5,47000,0,235000,140000,95000
SO-03300,2025-11-10,C0063,P007,5,98000,0,490000,350000,140000
SO-03301,2025-11-10,C0399,P002,5,59000,0,295000,190000,105000
SO-03302,2025-11-10,C0190,P006,2,130000,0.05,247000,170000,77000
SO-03303,2025-11-10,C0316,P011,2,27000,0,54000,32000,22000
SO-03304,2025-11-10,C0209,P011,6,27000,0.05,153900,96000,57900
SO-03305,2025-11-10,C0137,P007,3,98000,0.1,264600,210000,54600
SO-03306,2025-11-10,C0342,P004,10,47000,0.12,413600,280000,133600
SO-03307,2025-11-10,C0335,P002,2,59000,0,118000,76000,42000
SO-03308,2025-11-10,C0056,P006,9,130000,0.1,1053000,765000,288000
SO-03309,2025-11-10,C0117,P006,3,130000,0.05,370500,255000,115500
SO-03310,2025-11-10,C0414,P001,1,65000,0,65000,42000,23000
SO-03311,2025-11-10,C0027,P001,4,65000,0,260000,168000,92000
SO-03312,2025-11-10,C0194,P011,14,27000,0.1,340200,224000,116200
SO-03313,2025-11-10,C0260,P002,2,59000,0.03,114460,76000,38460
SO-03314,2025-11-10,C0410,P002,4,59000,0.12,207680,152000,55680
SO-03315,2025-11-10,C0296,P004,5,47000,0.12,206800,140000,66800
SO-03316,2025-11-11,C0182,P007,3,98000,0.05,279300,210000,69300
SO-03317,2025-11-11,C0187,P006,2,130000,0.03,252200,170000,82200
SO-03318,2025-11-11,C0117,P002,11,59000,0.12,571120,418000,153120
SO-03319,2025-11-11,C0415,P008,8,420000,0.05,3192000,2480000,712000
SO-03320,2025-11-11,C0208,P010,1,72000,0.03,69840,48000,21840
SO-03321,2025-11-11,C0126,P006,2,130000,0.03,252200,170000,82200
SO-03322,2025-11-11,C0267,P011,12,27000,0.08,298080,192000,106080
SO-03323,2025-11-11,C0368,P001,4,65000,0.05,247000,168000,79000
SO-03324,2025-11-11,C0120,P002,2,59000,0,118000,76000,42000
SO-03325,2025-11-11,C0361,P002,2,59000,0,118000,76000,42000
SO-03326,2025-11-11,C0187,P001,2,65000,0,130000,84000,46000
SO-03327,2025-11-11,C0390,P011,2,27000,0.03,52380,32000,20380
SO-03328,2025-11-11,C0206,P010,1,72000,0,72000,48000,24000
SO-03329,2025-11-12,C0108,P005,4,180000,0,720000,480000,240000
SO-03330,2025-11-12,C0024,P012,2,320000,0.03,620800,460000,160800
SO-03331,2025-11-12,C0253,P007,3,98000,0,294000,210000,84000
SO-03332,2025-11-12,C0236,P007,4,98000,0,392000,280000,112000
SO-03333,2025-11-12,C0352,P009,5,690000,0,3450000,2600000,850000
SO-03334,2025-11-12,C0355,P002,1,59000,0,59000,38000,21000
SO-03335,2025-11-12,C0285,P004,4,47000,0,188000,112000,76000
SO-03336,2025-11-12,C0340,P001,1,65000,0,65000,42000,23000
SO-03337,2025-11-12,C0262,P004,4,47000,0.12,165440,112000,53440
SO-03338,2025-11-12,C0417,P007,5,98000,0,490000,350000,140000
SO-03339,2025-11-12,C0363,P006,14,130000,0.1,1638000,1190000,448000
SO-03340,2025-11-12,C0024,P010,1,72000,0.03,69840,48000,21840
SO-03341,2025-11-12,C0273,P010,1,72000,0,72000,48000,24000
SO-03342,2025-11-12,C0233,P004,2,47000,0.03,91180,56000,35180
SO-03343,2025-11-12,C0366,P007,12,98000,0.05,1117200,840000,277200
SO-03344,2025-11-13,C0336,P007,7,98000,0.05,651700,490000,161700
SO-03345,2025-11-13,C0218,P002,2,59000,0.05,112100,76000,36100
SO-03346,2025-11-13,C0093,P001,4,65000,0.12,228800,168000,60800
SO-03347,2025-11-13,C0098,P006,4,130000,0.08,478400,340000,138400
SO-03348,2025-11-13,C0258,P004,13,47000,0.12,537680,364000,173680
SO-03349,2025-11-13,C0212,P006,1,130000,0.03,126100,85000,41100
SO-03350,2025-11-13,C0137,P010,11,72000,0.08,728640,528000,200640
SO-03351,2025-11-13,C0253,P005,5,180000,0.05,855000,600000,255000
SO-03352,2025-11-13,C0098,P009,5,690000,0.12,3036000,2600000,436000
SO-03353,2025-11-13,C0079,P011,9,27000,0.12,213840,144000,69840
SO-03354,2025-11-13,C0122,P010,10,72000,0.12,633600,480000,153600
SO-03355,2025-11-13,C0362,P011,1,27000,0,27000,16000,11000
SO-03356,2025-11-13,C0376,P010,13,72000,0.1,842400,624000,218400
SO-03357,2025-11-13,C0351,P003,2,140000,0.05,266000,190000,76000
SO-03358,2025-11-13,C0113,P004,2,47000,0,94000,56000,38000
SO-03359,2025-11-14,C0072,P004,1,47000,0,47000,28000,19000
SO-03360,2025-11-14,C0174,P011,2,27000,0,54000,32000,22000
SO-03361,2025-11-14,C0172,P008,11,420000,0.08,4250400,3410000,840400
SO-03362,2025-11-14,C0087,P006,11,130000,0.12,1258400,935000,323400
SO-03363,2025-11-14,C0298,P003,5,140000,0.05,665000,475000,190000
SO-03364,2025-11-14,C0381,P001,3,65000,0.03,189150,126000,63150
SO-03365,2025-11-14,C0012,P003,4,140000,0,560000,380000,180000
SO-03366,2025-11-14,C0166,P001,1,65000,0.03,63050,42000,21050
SO-03367,2025-11-14,C0280,P009,2,690000,0,1380000,1040000,340000
SO-03368,2025-11-14,C0366,P005,6,180000,0.1,972000,720000,252000
SO-03369,2025-11-14,C0086,P001,1,65000,0,65000,42000,23000
SO-03370,2025-11-14,C0108,P008,5,420000,0,2100000,1550000,550000
SO-03371,2025-11-14,C0080,P010,1,72000,0,72000,48000,24000
SO-03372,2025-11-16,C0163,P003,3,140000,0.08,386400,285000,101400
SO-03373,2025-11-16,C0107,P005,4,180000,0.05,684000,480000,204000
SO-03374,2025-11-16,C0407,P007,8,98000,0.05,744800,560000,184800
SO-03375,2025-11-16,C0011,P012,2,320000,0.03,620800,460000,160800
SO-03376,2025-11-16,C0221,P012,2,320000,0,640000,460000,180000
SO-03377,2025-11-17,C0242,P002,1,59000,0.05,56050,38000,18050
SO-03378,2025-11-17,C0219,P004,10,47000,0.05,446500,280000,166500
SO-03379,2025-11-17,C0027,P002,2,59000,0,118000,76000,42000
SO-03380,2025-11-17,C0144,P001,4,65000,0.03,252200,168000,84200
SO-03381,2025-11-17,C0037,P004,6,47000,0.05,267900,168000,99900
SO-03382,2025-11-17,C0106,P004,1,47000,0,47000,28000,19000
SO-03383,2025-11-17,C0029,P007,1,98000,0.03,95060,70000,25060
SO-03384,2025-11-17,C0036,P005,1,180000,0,180000,120000,60000
SO-03385,2025-11-17,C0041,P006,4,130000,0.08,478400,340000,138400
SO-03386,2025-11-17,C0155,P005,7,180000,0.1,1134000,840000,294000
SO-03387,2025-11-17,C0392,P002,13,59000,0.08,705640,494000,211640
SO-03388,2025-11-17,C0278,P005,8,180000,0.05,1368000,960000,408000
SO-03389,2025-11-17,C0223,P002,4,59000,0.05,224200,152000,72200
SO-03390,2025-11-17,C0106,P010,3,72000,0,216000,144000,72000
SO-03391,2025-11-18,C0261,P007,4,98000,0.08,360640,280000,80640
SO-03392,2025-11-18,C0265,P007,2,98000,0.03,190120,140000,50120
SO-03393,2025-11-18,C0233,P011,2,27000,0.05,51300,32000,19300
SO-03394,2025-11-18,C0074,P011,11,27000,0.05,282150,176000,106150
SO-03395,2025-11-18,C0301,P001,4,65000,0.05,247000,168000,79000
SO-03396,2025-11-18,C0318,P004,1,47000,0,47000,28000,19000
SO-03397,2025-11-18,C0268,P003,1,140000,0.05,133000,95000,38000
SO-03398,2025-11-18,C0291,P001,1,65000,0.03,63050,42000,21050
SO-03399,2025-11-18,C0191,P004,2,47000,0,94000,56000,38000
SO-03400,2025-11-18,C0349,P007,10,98000,0.1,882000,700000,182000
SO-03401,2025-11-18,C0150,P004,3,47000,0,141000,84000,57000
SO-03402,2025-11-18,C0186,P001,1,65000,0.05,61750,42000,19750
SO-03403,2025-11-18,C0301,P002,9,59000,0.1,477900,342000,135900
SO-03404,2025-11-18,C0001,P008,2,420000,0.05,798000,620000,178000
SO-03405,2025-11-19,C0035,P007,2,98000,0.05,186200,140000,46200
SO-03406,2025-11-19,C0148,P002,4,59000,0,236000,152000,84000
SO-03407,2025-11-19,C0115,P011,4,27000,0.03,104760,64000,40760
SO-03408,2025-11-19,C0376,P010,3,72000,0.05,205200,144000,61200
SO-03409,2025-11-19,C0311,P010,1,72000,0,72000,48000,24000
SO-03410,2025-11-19,C0249,P001,1,65000,0,65000,42000,23000
SO-03411,2025-11-19,C0231,P010,2,72000,0.05,136800,96000,40800
SO-03412,2025-11-19,C0052,P006,5,130000,0,650000,425000,225000
SO-03413,2025-11-19,C0310,P007,6,98000,0.05,558600,420000,138600
SO-03414,2025-11-19,C0384,P010,2,72000,0.05,136800,96000,40800
SO-03415,2025-11-19,C0309,P010,7,72000,0.12,443520,336000,107520
SO-03416,2025-11-20,C0169,P002,1,59000,0.05,56050,38000,18050
SO-03417,2025-11-20,C0337,P003,4,140000,0.08,515200,380000,135200
SO-03418,2025-11-20,C0161,P001,9,65000,0.1,526500,378000,148500
SO-03419,2025-11-20,C0030,P010,1,72000,0.03,69840,48000,21840
SO-03420,2025-11-20,C0101,P001,2,65000,0.03,126100,84000,42100
SO-03421,2025-11-20,C0315,P007,3,98000,0,294000,210000,84000
SO-03422,2025-11-20,C0340,P003,5,140000,0.05,665000,475000,190000
SO-03423,2025-11-20,C0204,P007,7,98000,0.05,651700,490000,161700
SO-03424,2025-11-20,C0357,P004,1,47000,0.03,45590,28000,17590
SO-03425,2025-11-20,C0020,P006,1,130000,0.05,123500,85000,38500
SO-03426,2025-11-20,C0147,P002,2,59000,0.1,106200,76000,30200
SO-03427,2025-11-20,C0243,P007,5,98000,0.1,441000,350000,91000
SO-03428,2025-11-20,C0115,P002,4,59000,0,236000,152000,84000
SO-03429,2025-11-21,C0307,P009,1,690000,0,690000,520000,170000
SO-03430,2025-11-21,C0298,P007,5,98000,0,490000,350000,140000
SO-03431,2025-11-21,C0126,P010,5,72000,0.03,349200,240000,109200
SO-03432,2025-11-21,C0321,P010,2,72000,0.05,136800,96000,40800
SO-03433,2025-11-21,C0034,P005,10,180000,0.05,1710000,1200000,510000
SO-03434,2025-11-21,C0361,P011,5,27000,0.03,130950,80000,50950
SO-03435,2025-11-21,C0330,P003,3,140000,0,420000,285000,135000
SO-03436,2025-11-21,C0399,P002,2,59000,0,118000,76000,42000
SO-03437,2025-11-21,C0143,P009,4,690000,0.03,2677200,2080000,597200
SO-03438,2025-11-21,C0314,P011,1,27000,0.03,26190,16000,10190
SO-03439,2025-11-21,C0379,P002,5,59000,0.05,280250,190000,90250
SO-03440,2025-11-21,C0415,P007,14,98000,0.08,1262240,980000,282240
SO-03441,2025-11-21,C0113,P005,1,180000,0.03,174600,120000,54600
SO-03442,2025-11-21,C0211,P005,9,180000,0.05,1539000,1080000,459000
SO-03443,2025-11-21,C0153,P007,1,98000,0,98000,70000,28000
SO-03444,2025-11-21,C0212,P004,1,47000,0.05,44650,28000,16650
SO-03445,2025-11-21,C0280,P009,2,690000,0,1380000,1040000,340000
SO-03446,2025-11-22,C0301,P004,13,47000,0.08,562120,364000,198120
SO-03447,2025-11-22,C0057,P007,3,98000,0,294000,210000,84000
SO-03448,2025-11-22,C0361,P003,1,140000,0.05,133000,95000,38000
SO-03449,2025-11-22,C0276,P002,4,59000,0,236000,152000,84000
SO-03450,2025-11-24,C0335,P001,2,65000,0.05,123500,84000,39500
SO-03451,2025-11-24,C0292,P011,10,27000,0.08,248400,160000,88400
SO-03452,2025-11-24,C0146,P002,5,59000,0.05,280250,190000,90250
SO-03453,2025-11-24,C0410,P001,12,65000,0.12,686400,504000,182400
SO-03454,2025-11-24,C0042,P010,2,72000,0.03,139680,96000,43680
SO-03455,2025-11-24,C0053,P010,5,72000,0.03,349200,240000,109200
SO-03456,2025-11-24,C0042,P001,2,65000,0.03,126100,84000,42100
SO-03457,2025-11-24,C0144,P011,2,27000,0,54000,32000,22000
SO-03458,2025-11-24,C0398,P012,2,320000,0.05,608000,460000,148000
SO-03459,2025-11-24,C0052,P003,4,140000,0.03,543200,380000,163200
SO-03460,2025-11-24,C0409,P006,3,130000,0,390000,255000,135000
SO-03461,2025-11-24,C0240,P004,3,47000,0,141000,84000,57000
SO-03462,2025-11-24,C0042,P011,2,27000,0,54000,32000,22000
SO-03463,2025-11-24,C0180,P006,3,130000,0,390000,255000,135000
SO-03464,2025-11-24,C0110,P002,6,59000,0.12,311520,228000,83520
SO-03465,2025-11-25,C0165,P011,1,27000,0,27000,16000,11000
SO-03466,2025-11-25,C0308,P005,4,180000,0.03,698400,480000,218400
SO-03467,2025-11-25,C0405,P003,4,140000,0.08,515200,380000,135200
SO-03468,2025-11-25,C0125,P007,1,98000,0.03,95060,70000,25060
SO-03469,2025-11-25,C0280,P004,2,47000,0,94000,56000,38000
SO-03470,2025-11-25,C0411,P010,2,72000,0,144000,96000,48000
SO-03471,2025-11-25,C0319,P005,5,180000,0.05,855000,600000,255000
SO-03472,2025-11-25,C0155,P011,7,27000,0.05,179550,112000,67550
SO-03473,2025-11-25,C0030,P008,5,420000,0.05,1995000,1550000,445000
SO-03474,2025-11-26,C0339,P003,1,140000,0,140000,95000,45000
SO-03475,2025-11-26,C0123,P004,1,47000,0.03,45590,28000,17590
SO-03476,2025-11-26,C0045,P005,7,180000,0.08,1159200,840000,319200
SO-03477,2025-11-26,C0376,P003,11,140000,0.05,1463000,1045000,418000
SO-03478,2025-11-26,C0392,P005,12,180000,0.05,2052000,1440000,612000
SO-03479,2025-11-26,C0067,P008,12,420000,0.12,4435200,3720000,715200
SO-03480,2025-11-26,C0405,P002,9,59000,0.1,477900,342000,135900
SO-03481,2025-11-26,C0057,P005,1,180000,0.03,174600,120000,54600
SO-03482,2025-11-26,C0396,P005,14,180000,0.05,2394000,1680000,714000
SO-03483,2025-11-26,C0219,P004,9,47000,0.1,380700,252000,128700
SO-03484,2025-11-26,C0298,P002,3,59000,0.03,171690,114000,57690
SO-03485,2025-11-26,C0333,P007,5,98000,0,490000,350000,140000
SO-03486,2025-11-26,C0087,P010,12,72000,0.1,777600,576000,201600
SO-03487,2025-11-26,C0400,P005,5,180000,0.12,792000,600000,192000
SO-03488,2025-11-26,C0129,P003,4,140000,0.1,504000,380000,124000
SO-03489,2025-11-27,C0216,P011,3,27000,0,81000,48000,33000
SO-03490,2025-11-27,C0210,P011,1,27000,0,27000,16000,11000
SO-03491,2025-11-27,C0041,P001,5,65000,0.08,299000,210000,89000
SO-03492,2025-11-27,C0066,P012,2,320000,0.03,620800,460000,160800
SO-03493,2025-11-27,C0301,P001,3,65000,0.12,171600,126000,45600
SO-03494,2025-11-27,C0089,P007,2,98000,0.03,190120,140000,50120
SO-03495,2025-11-27,C0375,P001,4,65000,0.12,228800,168000,60800
SO-03496,2025-11-27,C0167,P010,5,72000,0.05,342000,240000,102000
SO-03497,2025-11-27,C0094,P010,7,72000,0.1,453600,336000,117600
SO-03498,2025-11-27,C0104,P007,4,98000,0,392000,280000,112000
SO-03499,2025-11-27,C0388,P006,1,130000,0,130000,85000,45000
SO-03500,2025-11-27,C0170,P004,4,47000,0.05,178600,112000,66600
SO-03501,2025-11-28,C0242,P005,3,180000,0,540000,360000,180000
SO-03502,2025-11-28,C0141,P001,2,65000,0,130000,84000,46000
SO-03503,2025-11-28,C0256,P005,3,180000,0.08,496800,360000,136800
SO-03504,2025-11-28,C0078,P006,2,130000,0.05,247000,170000,77000
SO-03505,2025-11-28,C0347,P002,2,59000,0,118000,76000,42000
SO-03506,2025-11-28,C0385,P012,7,320000,0.1,2016000,1610000,406000
SO-03507,2025-11-28,C0190,P011,3,27000,0,81000,48000,33000
SO-03508,2025-11-28,C0336,P002,11,59000,0.1,584100,418000,166100
SO-03509,2025-11-28,C0293,P001,1,65000,0.03,63050,42000,21050
SO-03510,2025-11-28,C0113,P004,1,47000,0.03,45590,28000,17590
SO-03511,2025-11-28,C0085,P010,13,72000,0.08,861120,624000,237120
SO-03512,2025-11-28,C0190,P009,2,690000,0,1380000,1040000,340000
SO-03513,2025-11-28,C0177,P011,8,27000,0.08,198720,128000,70720
SO-03514,2025-11-29,C0063,P003,3,140000,0.05,399000,285000,114000
SO-03515,2025-11-29,C0073,P008,9,420000,0.08,3477600,2790000,687600
SO-03516,2025-11-30,C0249,P002,1,59000,0.05,56050,38000,18050
SO-03517,2025-12-01,C0114,P004,1,47000,0.05,44650,28000,16650
SO-03518,2025-12-01,C0060,P009,12,690000,0.08,7617600,6240000,1377600
SO-03519,2025-12-01,C0034,P010,7,72000,0.08,463680,336000,127680
SO-03520,2025-12-01,C0374,P001,1,65000,0,65000,42000,23000
SO-03521,2025-12-01,C0238,P010,4,72000,0.08,264960,192000,72960
SO-03522,2025-12-01,C0420,P006,4,130000,0,520000,340000,180000
SO-03523,2025-12-01,C0063,P001,5,65000,0.05,308750,210000,98750
SO-03524,2025-12-01,C0356,P005,1,180000,0.05,171000,120000,51000
SO-03525,2025-12-01,C0092,P011,4,27000,0,108000,64000,44000
SO-03526,2025-12-01,C0402,P004,1,47000,0.03,45590,28000,17590
SO-03527,2025-12-01,C0377,P001,2,65000,0.05,123500,84000,39500
SO-03528,2025-12-01,C0236,P007,1,98000,0.03,95060,70000,25060
SO-03529,2025-12-01,C0412,P002,1,59000,0,59000,38000,21000
SO-03530,2025-12-01,C0071,P009,2,690000,0.05,1311000,1040000,271000
SO-03531,2025-12-01,C0096,P004,1,47000,0.03,45590,28000,17590
SO-03532,2025-12-01,C0222,P011,13,27000,0.12,308880,208000,100880
SO-03533,2025-12-02,C0146,P010,13,72000,0.1,842400,624000,218400
SO-03534,2025-12-02,C0307,P010,2,72000,0.03,139680,96000,43680
SO-03535,2025-12-02,C0362,P005,1,180000,0.05,171000,120000,51000
SO-03536,2025-12-02,C0066,P001,2,65000,0.05,123500,84000,39500
SO-03537,2025-12-02,C0082,P012,3,320000,0.03,931200,690000,241200
SO-03538,2025-12-02,C0339,P001,3,65000,0.05,185250,126000,59250
SO-03539,2025-12-02,C0280,P007,1,98000,0.03,95060,70000,25060
SO-03540,2025-12-02,C0196,P004,3,47000,0.05,133950,84000,49950
SO-03541,2025-12-02,C0121,P011,10,27000,0.08,248400,160000,88400
SO-03542,2025-12-02,C0288,P009,1,690000,0.05,655500,520000,135500
SO-03543,2025-12-02,C0007,P005,12,180000,0.08,1987200,1440000,547200
SO-03544,2025-12-02,C0328,P010,14,72000,0.12,887040,672000,215040
SO-03545,2025-12-02,C0345,P006,3,130000,0,390000,255000,135000
SO-03546,2025-12-03,C0164,P002,3,59000,0.1,159300,114000,45300
SO-03547,2025-12-03,C0414,P007,2,98000,0,196000,140000,56000
SO-03548,2025-12-03,C0357,P002,1,59000,0.03,57230,38000,19230
SO-03549,2025-12-03,C0222,P007,4,98000,0.1,352800,280000,72800
SO-03550,2025-12-03,C0090,P007,5,98000,0,490000,350000,140000
SO-03551,2025-12-03,C0069,P011,7,27000,0.05,179550,112000,67550
SO-03552,2025-12-03,C0051,P004,5,47000,0,235000,140000,95000
SO-03553,2025-12-03,C0352,P003,2,140000,0,280000,190000,90000
SO-03554,2025-12-03,C0033,P005,3,180000,0.05,513000,360000,153000
SO-03555,2025-12-03,C0261,P002,11,59000,0.12,571120,418000,153120
SO-03556,2025-12-03,C0192,P003,5,140000,0.05,665000,475000,190000
SO-03557,2025-12-03,C0253,P012,1,320000,0,320000,230000,90000
SO-03558,2025-12-03,C0156,P010,5,72000,0,360000,240000,120000
SO-03559,2025-12-03,C0011,P005,1,180000,0,180000,120000,60000
SO-03560,2025-12-03,C0420,P001,3,65000,0.03,189150,126000,63150
SO-03561,2025-12-03,C0339,P007,5,98000,0,490000,350000,140000
SO-03562,2025-12-04,C0230,P004,11,47000,0.12,454960,308000,146960
SO-03563,2025-12-04,C0216,P006,1,130000,0.03,126100,85000,41100
SO-03564,2025-12-04,C0186,P010,1,72000,0.05,68400,48000,20400
SO-03565,2025-12-04,C0105,P010,2,72000,0,144000,96000,48000
SO-03566,2025-12-04,C0306,P003,5,140000,0.05,665000,475000,190000
SO-03567,2025-12-04,C0081,P009,3,690000,0.1,1863000,1560000,303000
SO-03568,2025-12-04,C0340,P004,1,47000,0.03,45590,28000,17590
SO-03569,2025-12-04,C0111,P011,12,27000,0.05,307800,192000,115800
SO-03570,2025-12-04,C0350,P005,3,180000,0,540000,360000,180000
SO-03571,2025-12-04,C0317,P007,3,98000,0,294000,210000,84000
SO-03572,2025-12-04,C0109,P007,1,98000,0.03,95060,70000,25060
SO-03573,2025-12-04,C0058,P007,2,98000,0.05,186200,140000,46200
SO-03574,2025-12-05,C0345,P004,1,47000,0,47000,28000,19000
SO-03575,2025-12-05,C0170,P007,8,98000,0.1,705600,560000,145600
SO-03576,2025-12-05,C0258,P005,3,180000,0.05,513000,360000,153000
SO-03577,2025-12-05,C0143,P004,2,47000,0,94000,56000,38000
SO-03578,2025-12-05,C0178,P004,1,47000,0.03,45590,28000,17590
SO-03579,2025-12-05,C0314,P009,2,690000,0.03,1338600,1040000,298600
SO-03580,2025-12-05,C0185,P008,5,420000,0.03,2037000,1550000,487000
SO-03581,2025-12-05,C0413,P004,5,47000,0,235000,140000,95000
SO-03582,2025-12-05,C0043,P006,11,130000,0.05,1358500,935000,423500
SO-03583,2025-12-06,C0126,P001,1,65000,0,65000,42000,23000
SO-03584,2025-12-06,C0287,P005,4,180000,0.05,684000,480000,204000
SO-03585,2025-12-06,C0417,P001,4,65000,0,260000,168000,92000
SO-03586,2025-12-06,C0240,P006,5,130000,0,650000,425000,225000
SO-03587,2025-12-06,C0285,P003,4,140000,0,560000,380000,180000
SO-03588,2025-12-06,C0139,P003,13,140000,0.12,1601600,1235000,366600
SO-03589,2025-12-06,C0178,P002,2,59000,0,118000,76000,42000
SO-03590,2025-12-07,C0321,P001,3,65000,0.03,189150,126000,63150
SO-03591,2025-12-07,C0091,P011,1,27000,0.03,26190,16000,10190
SO-03592,2025-12-07,C0057,P005,5,180000,0,900000,600000,300000
SO-03593,2025-12-08,C0067,P005,6,180000,0.08,993600,720000,273600
SO-03594,2025-12-08,C0376,P002,13,59000,0.12,674960,494000,180960
SO-03595,2025-12-08,C0301,P010,6,72000,0.08,397440,288000,109440
SO-03596,2025-12-08,C0242,P004,3,47000,0,141000,84000,57000
SO-03597,2025-12-08,C0330,P009,5,690000,0.05,3277500,2600000,677500
SO-03598,2025-12-08,C0415,P001,2,65000,0.12,114400,84000,30400
SO-03599,2025-12-08,C0057,P001,1,65000,0,65000,42000,23000
SO-03600,2025-12-08,C0394,P003,10,140000,0.12,1232000,950000,282000
SO-03601,2025-12-08,C0012,P001,1,65000,0.05,61750,42000,19750
SO-03602,2025-12-08,C0082,P007,3,98000,0,294000,210000,84000
SO-03603,2025-12-08,C0413,P011,3,27000,0.03,78570,48000,30570
SO-03604,2025-12-08,C0077,P001,1,65000,0.03,63050,42000,21050
SO-03605,2025-12-08,C0267,P004,3,47000,0.1,126900,84000,42900
SO-03606,2025-12-08,C0197,P005,1,180000,0.03,174600,120000,54600
SO-03607,2025-12-08,C0189,P002,14,59000,0.1,743400,532000,211400
SO-03608,2025-12-08,C0021,P004,1,47000,0.03,45590,28000,17590
SO-03609,2025-12-08,C0393,P007,5,98000,0.03,475300,350000,125300
SO-03610,2025-12-09,C0174,P005,1,180000,0.05,171000,120000,51000
SO-03611,2025-12-09,C0183,P004,11,47000,0.1,465300,308000,157300
SO-03612,2025-12-09,C0166,P011,2,27000,0.05,51300,32000,19300
