HearingID,Date,CourtID,CaseType,Mode,DurationMinutes,Adjourned,TechIssue
HRG-06633,2025-10-30,CT1,Criminal,Virtual,31,N,N
HRG-06634,2025-10-30,CT1,Criminal,Hybrid,48,Y,N
HRG-06635,2025-10-30,CT1,Criminal,In-person,58,Y,N
HRG-06636,2025-10-30,CT1,Criminal,In-person,51,N,N
HRG-06637,2025-10-30,CT2,Civil,Virtual,32,N,N
HRG-06638,2025-10-30,CT2,Criminal,Virtual,38,Y,N
HRG-06639,2025-10-30,CT2,Civil,Virtual,15,N,N
HRG-06640,2025-10-30,CT2,Commercial,In-person,40,N,N
HRG-06641,2025-10-30,CT2,Family,Virtual,42,N,N
HRG-06642,2025-10-30,CT2,Civil,Hybrid,56,N,N
HRG-06643,2025-10-30,CT2,Family,In-person,41,N,N
HRG-06644,2025-10-30,CT3,Civil,In-person,40,N,N
HRG-06645,2025-10-30,CT3,Criminal,In-person,40,N,N
HRG-06646,2025-10-30,CT3,Civil,In-person,35,Y,N
HRG-06647,2025-10-30,CT3,Appeal,In-person,38,N,N
HRG-06648,2025-10-30,CT3,Criminal,In-person,66,N,N
HRG-06649,2025-10-30,CT3,Criminal,In-person,62,Y,N
HRG-06650,2025-10-30,CT3,Civil,In-person,45,N,N
HRG-06651,2025-10-30,CT3,Civil,Virtual,40,N,N
HRG-06652,2025-10-30,CT3,Appeal,In-person,46,N,N
HRG-06653,2025-10-30,CT3,Civil,In-person,56,Y,N
HRG-06654,2025-10-30,CT3,Civil,In-person,27,N,N
HRG-06655,2025-10-30,CT3,Appeal,Hybrid,39,N,N
HRG-06656,2025-10-30,CT3,Commercial,In-person,63,N,N
HRG-06657,2025-10-31,CT1,Civil,In-person,45,N,N
HRG-06658,2025-10-31,CT1,Commercial,Virtual,57,N,N
HRG-06659,2025-10-31,CT1,Criminal,In-person,54,Y,N
HRG-06660,2025-10-31,CT1,Commercial,In-person,43,N,N
HRG-06661,2025-10-31,CT1,Criminal,Virtual,25,N,N
HRG-06662,2025-10-31,CT1,Criminal,In-person,71,N,N
HRG-06663,2025-10-31,CT1,Commercial,Virtual,52,N,N
HRG-06664,2025-10-31,CT1,Criminal,Hybrid,26,N,N
HRG-06665,2025-10-31,CT1,Civil,In-person,41,N,N
HRG-06666,2025-10-31,CT1,Civil,In-person,64,N,N
HRG-06667,2025-10-31,CT1,Criminal,Virtual,36,Y,N
HRG-06668,2025-10-31,CT1,Commercial,Virtual,36,N,N
HRG-06669,2025-10-31,CT1,Family,In-person,58,N,N
HRG-06670,2025-10-31,CT2,Family,Hybrid,46,N,N
HRG-06671,2025-10-31,CT2,Criminal,Hybrid,59,N,N
HRG-06672,2025-10-31,CT2,Criminal,In-person,39,N,N
HRG-06673,2025-10-31,CT2,Criminal,In-person,44,N,N
HRG-06674,2025-10-31,CT2,Civil,In-person,42,Y,N
HRG-06675,2025-10-31,CT2,Criminal,Hybrid,33,N,N
HRG-06676,2025-10-31,CT2,Criminal,In-person,39,N,N
HRG-06677,2025-10-31,CT3,Civil,In-person,35,N,N
HRG-06678,2025-10-31,CT3,Civil,In-person,47,N,N
HRG-06679,2025-10-31,CT3,Civil,In-person,50,Y,N
HRG-06680,2025-10-31,CT3,Commercial,In-person,32,N,N
HRG-06681,2025-10-31,CT3,Family,Hybrid,25,N,N
HRG-06682,2025-10-31,CT3,Criminal,In-person,41,N,N
HRG-06683,2025-10-31,CT3,Civil,Hybrid,32,N,N
HRG-06684,2025-10-31,CT3,Criminal,In-person,72,Y,N
HRG-06685,2025-10-31,CT3,Criminal,In-person,57,Y,N
HRG-06686,2025-10-31,CT3,Family,In-person,35,N,N
HRG-06687,2025-10-31,CT3,Appeal,Hybrid,23,N,N
HRG-06688,2025-11-03,CT1,Civil,Hybrid,48,N,N
HRG-06689,2025-11-03,CT1,Criminal,In-person,24,N,N
HRG-06690,2025-11-03,CT1,Civil,Virtual,49,Y,N
HRG-06691,2025-11-03,CT1,Criminal,In-person,62,Y,N
HRG-06692,2025-11-03,CT1,Appeal,In-person,53,N,N
HRG-06693,2025-11-03,CT1,Commercial,In-person,16,N,N
HRG-06694,2025-11-03,CT1,Criminal,In-person,29,N,N
HRG-06695,2025-11-03,CT1,Civil,Virtual,53,N,N
HRG-06696,2025-11-03,CT1,Appeal,Virtual,27,N,N
HRG-06697,2025-11-03,CT1,Civil,In-person,48,N,N
HRG-06698,2025-11-03,CT1,Civil,In-person,63,N,N
HRG-06699,2025-11-03,CT1,Civil,In-person,60,N,N
HRG-06700,2025-11-03,CT1,Family,In-person,40,N,N
HRG-06701,2025-11-03,CT1,Family,Virtual,11,N,N
HRG-06702,2025-11-03,CT1,Criminal,Virtual,33,N,N
HRG-06703,2025-11-03,CT1,Civil,Virtual,44,Y,N
HRG-06704,2025-11-03,CT1,Appeal,In-person,67,N,N
HRG-06705,2025-11-03,CT2,Appeal,In-person,35,N,N
HRG-06706,2025-11-03,CT2,Civil,In-person,24,N,N
HRG-06707,2025-11-03,CT2,Family,In-person,49,Y,N
HRG-06708,2025-11-03,CT2,Criminal,In-person,54,N,N
HRG-06709,2025-11-03,CT2,Criminal,In-person,20,N,N
HRG-06710,2025-11-03,CT2,Criminal,In-person,51,Y,N
HRG-06711,2025-11-03,CT2,Appeal,In-person,30,N,N
HRG-06712,2025-11-03,CT2,Family,Virtual,23,N,N
HRG-06713,2025-11-03,CT2,Criminal,In-person,42,N,N
HRG-06714,2025-11-03,CT2,Criminal,In-person,52,N,N
HRG-06715,2025-11-03,CT2,Civil,Virtual,17,N,N
HRG-06716,2025-11-03,CT3,Civil,In-person,55,N,N
HRG-06717,2025-11-03,CT3,Civil,Hybrid,67,N,N
HRG-06718,2025-11-03,CT3,Criminal,In-person,56,N,N
HRG-06719,2025-11-03,CT3,Civil,In-person,65,Y,N
HRG-06720,2025-11-03,CT3,Civil,In-person,59,N,N
HRG-06721,2025-11-03,CT3,Family,In-person,62,N,N
HRG-06722,2025-11-03,CT3,Civil,In-person,74,Y,N
HRG-06723,2025-11-03,CT3,Commercial,Virtual,26,Y,Y
HRG-06724,2025-11-03,CT3,Commercial,Virtual,30,N,Y
HRG-06725,2025-11-03,CT3,Civil,In-person,29,Y,N
HRG-06726,2025-11-03,CT3,Criminal,In-person,38,N,N
HRG-06727,2025-11-03,CT3,Criminal,Virtual,53,N,N
HRG-06728,2025-11-03,CT3,Commercial,In-person,60,Y,N
HRG-06729,2025-11-03,CT3,Criminal,Virtual,39,N,Y
HRG-06730,2025-11-04,CT1,Civil,In-person,59,N,N
HRG-06731,2025-11-04,CT1,Family,In-person,46,Y,N
HRG-06732,2025-11-04,CT1,Criminal,In-person,47,N,N
HRG-06733,2025-11-04,CT1,Appeal,In-person,48,N,N
HRG-06734,2025-11-04,CT1,Appeal,Virtual,37,N,N
HRG-06735,2025-11-04,CT1,Appeal,Virtual,30,N,N
HRG-06736,2025-11-04,CT1,Criminal,Hybrid,45,N,N
HRG-06737,2025-11-04,CT1,Commercial,Hybrid,12,N,N
HRG-06738,2025-11-04,CT1,Civil,In-person,62,N,N
HRG-06739,2025-11-04,CT1,Criminal,Hybrid,19,N,N
HRG-06740,2025-11-04,CT1,Criminal,In-person,62,N,N
HRG-06741,2025-11-04,CT1,Criminal,In-person,44,Y,N
HRG-06742,2025-11-04,CT1,Criminal,In-person,77,Y,N
HRG-06743,2025-11-04,CT1,Civil,In-person,57,Y,N
HRG-06744,2025-11-04,CT2,Criminal,In-person,55,N,N
HRG-06745,2025-11-04,CT2,Commercial,In-person,33,N,N
HRG-06746,2025-11-04,CT2,Civil,Hybrid,64,N,N
HRG-06747,2025-11-04,CT2,Appeal,Hybrid,25,N,N
HRG-06748,2025-11-04,CT2,Commercial,In-person,52,N,N
HRG-06749,2025-11-04,CT2,Criminal,Virtual,46,N,N
HRG-06750,2025-11-04,CT2,Family,In-person,51,N,N
HRG-06751,2025-11-04,CT2,Appeal,Virtual,57,N,N
HRG-06752,2025-11-04,CT3,Family,Hybrid,15,Y,N
HRG-06753,2025-11-04,CT3,Civil,Virtual,14,N,N
HRG-06754,2025-11-04,CT3,Civil,In-person,30,N,N
HRG-06755,2025-11-04,CT3,Civil,Virtual,31,N,N
HRG-06756,2025-11-04,CT3,Commercial,In-person,41,N,N
HRG-06757,2025-11-04,CT3,Criminal,In-person,22,N,N
HRG-06758,2025-11-04,CT3,Civil,In-person,54,Y,N
HRG-06759,2025-11-04,CT3,Civil,Virtual,41,N,N
HRG-06760,2025-11-04,CT3,Civil,In-person,34,Y,N
HRG-06761,2025-11-05,CT1,Commercial,Virtual,27,N,N
HRG-06762,2025-11-05,CT1,Commercial,Virtual,34,N,N
HRG-06763,2025-11-05,CT1,Civil,Virtual,50,N,N
HRG-06764,2025-11-05,CT1,Criminal,Hybrid,40,N,N
HRG-06765,2025-11-05,CT1,Civil,In-person,44,Y,N
HRG-06766,2025-11-05,CT1,Civil,In-person,63,N,N
HRG-06767,2025-11-05,CT1,Commercial,Hybrid,34,N,N
HRG-06768,2025-11-05,CT1,Civil,Virtual,66,N,N
HRG-06769,2025-11-05,CT1,Civil,Hybrid,37,N,N
HRG-06770,2025-11-05,CT1,Civil,In-person,22,N,N
HRG-06771,2025-11-05,CT1,Civil,Virtual,29,N,N
HRG-06772,2025-11-05,CT1,Appeal,Hybrid,41,N,N
HRG-06773,2025-11-05,CT1,Family,In-person,45,N,N
HRG-06774,2025-11-05,CT2,Civil,In-person,48,N,N
HRG-06775,2025-11-05,CT2,Civil,In-person,54,N,N
HRG-06776,2025-11-05,CT2,Commercial,Virtual,53,Y,N
HRG-06777,2025-11-05,CT2,Appeal,Virtual,41,N,N
HRG-06778,2025-11-05,CT2,Family,In-person,53,N,N
HRG-06779,2025-11-05,CT2,Commercial,Virtual,34,N,N
HRG-06780,2025-11-05,CT2,Civil,In-person,47,N,N
HRG-06781,2025-11-05,CT2,Commercial,Virtual,29,Y,Y
HRG-06782,2025-11-05,CT2,Family,Virtual,21,N,N
HRG-06783,2025-11-05,CT2,Civil,In-person,28,Y,N
HRG-06784,2025-11-05,CT2,Family,In-person,57,N,N
HRG-06785,2025-11-05,CT3,Civil,Virtual,12,N,N
HRG-06786,2025-11-05,CT3,Appeal,Virtual,23,N,N
HRG-06787,2025-11-05,CT3,Appeal,In-person,85,Y,N
HRG-06788,2025-11-05,CT3,Civil,Virtual,15,Y,N
HRG-06789,2025-11-05,CT3,Civil,Virtual,47,N,N
HRG-06790,2025-11-05,CT3,Commercial,In-person,42,N,N
HRG-06791,2025-11-05,CT3,Family,Hybrid,36,N,N
HRG-06792,2025-11-05,CT3,Civil,Virtual,46,N,N
HRG-06793,2025-11-05,CT3,Civil,In-person,48,Y,N
HRG-06794,2025-11-05,CT3,Commercial,In-person,47,N,N
HRG-06795,2025-11-05,CT3,Commercial,In-person,47,N,N
HRG-06796,2025-11-06,CT1,Appeal,Virtual,24,N,N
HRG-06797,2025-11-06,CT1,Appeal,Hybrid,47,Y,N
HRG-06798,2025-11-06,CT1,Family,In-person,47,N,N
HRG-06799,2025-11-06,CT1,Family,In-person,55,N,N
HRG-06800,2025-11-06,CT1,Criminal,Virtual,36,N,N
HRG-06801,2025-11-06,CT1,Criminal,In-person,45,N,N
HRG-06802,2025-11-06,CT1,Criminal,In-person,80,N,N
HRG-06803,2025-11-06,CT1,Commercial,In-person,51,Y,N
HRG-06804,2025-11-06,CT1,Civil,In-person,52,N,N
HRG-06805,2025-11-06,CT1,Commercial,Hybrid,38,N,N
HRG-06806,2025-11-06,CT1,Appeal,In-person,42,N,N
HRG-06807,2025-11-06,CT1,Commercial,In-person,37,N,N
HRG-06808,2025-11-06,CT1,Civil,Virtual,40,Y,N
HRG-06809,2025-11-06,CT2,Criminal,Virtual,52,Y,N
HRG-06810,2025-11-06,CT2,Commercial,In-person,41,N,N
HRG-06811,2025-11-06,CT2,Criminal,In-person,66,N,N
HRG-06812,2025-11-06,CT2,Civil,Virtual,31,Y,N
HRG-06813,2025-11-06,CT2,Criminal,Virtual,56,N,N
HRG-06814,2025-11-06,CT2,Family,In-person,58,N,N
HRG-06815,2025-11-06,CT2,Criminal,Virtual,39,Y,N
HRG-06816,2025-11-06,CT2,Criminal,Virtual,44,Y,N
HRG-06817,2025-11-06,CT3,Commercial,In-person,32,N,N
HRG-06818,2025-11-06,CT3,Criminal,Hybrid,39,N,N
HRG-06819,2025-11-06,CT3,Appeal,In-person,57,Y,N
HRG-06820,2025-11-06,CT3,Criminal,Virtual,50,N,N
HRG-06821,2025-11-06,CT3,Civil,In-person,50,Y,N
HRG-06822,2025-11-06,CT3,Commercial,In-person,59,N,N
HRG-06823,2025-11-06,CT3,Criminal,In-person,51,N,N
HRG-06824,2025-11-06,CT3,Civil,In-person,17,N,N
HRG-06825,2025-11-06,CT3,Criminal,In-person,63,N,N
HRG-06826,2025-11-06,CT3,Civil,In-person,36,N,N
HRG-06827,2025-11-06,CT3,Criminal,Virtual,56,N,N
HRG-06828,2025-11-07,CT1,Commercial,Hybrid,52,N,N
HRG-06829,2025-11-07,CT1,Civil,Virtual,62,N,N
HRG-06830,2025-11-07,CT1,Civil,In-person,58,Y,N
HRG-06831,2025-11-07,CT1,Civil,Virtual,46,N,N
HRG-06832,2025-11-07,CT1,Commercial,In-person,57,N,N
HRG-06833,2025-11-07,CT1,Civil,In-person,37,Y,N
HRG-06834,2025-11-07,CT1,Civil,Hybrid,28,Y,Y
HRG-06835,2025-11-07,CT1,Criminal,In-person,61,N,N
HRG-06836,2025-11-07,CT1,Commercial,Hybrid,34,N,N
HRG-06837,2025-11-07,CT1,Criminal,In-person,66,N,N
HRG-06838,2025-11-07,CT1,Appeal,In-person,69,N,N
HRG-06839,2025-11-07,CT1,Criminal,In-person,17,N,N
HRG-06840,2025-11-07,CT1,Civil,Virtual,34,N,N
HRG-06841,2025-11-07,CT2,Family,In-person,42,N,N
HRG-06842,2025-11-07,CT2,Criminal,Virtual,37,Y,N
HRG-06843,2025-11-07,CT2,Civil,Virtual,33,N,N
HRG-06844,2025-11-07,CT2,Criminal,Virtual,34,N,N
HRG-06845,2025-11-07,CT2,Civil,In-person,56,N,N
HRG-06846,2025-11-07,CT2,Family,Hybrid,40,N,N
HRG-06847,2025-11-07,CT2,Civil,Virtual,33,N,N
HRG-06848,2025-11-07,CT2,Criminal,In-person,73,Y,N
HRG-06849,2025-11-07,CT2,Commercial,In-person,58,Y,N
HRG-06850,2025-11-07,CT2,Civil,Virtual,62,N,N
HRG-06851,2025-11-07,CT2,Commercial,Virtual,39,N,N
HRG-06852,2025-11-07,CT2,Civil,In-person,42,N,N
HRG-06853,2025-11-07,CT2,Civil,In-person,54,N,N
HRG-06854,2025-11-07,CT3,Civil,In-person,46,Y,N
HRG-06855,2025-11-07,CT3,Civil,In-person,46,N,N
HRG-06856,2025-11-07,CT3,Civil,In-person,51,Y,N
HRG-06857,2025-11-07,CT3,Civil,Virtual,40,N,N
HRG-06858,2025-11-07,CT3,Civil,In-person,53,N,N
HRG-06859,2025-11-07,CT3,Civil,In-person,57,N,N
HRG-06860,2025-11-07,CT3,Criminal,In-person,47,N,N
HRG-06861,2025-11-07,CT3,Civil,Virtual,25,N,N
HRG-06862,2025-11-07,CT3,Appeal,Virtual,44,N,N
HRG-06863,2025-11-07,CT3,Criminal,In-person,31,Y,N
HRG-06864,2025-11-07,CT3,Civil,In-person,92,Y,N
HRG-06865,2025-11-10,CT1,Appeal,Virtual,36,N,N
HRG-06866,2025-11-10,CT1,Civil,Virtual,23,N,N
HRG-06867,2025-11-10,CT1,Civil,Virtual,32,N,N
HRG-06868,2025-11-10,CT1,Family,In-person,24,N,N
HRG-06869,2025-11-10,CT1,Civil,Hybrid,21,N,N
HRG-06870,2025-11-10,CT1,Civil,Virtual,62,N,N
HRG-06871,2025-11-10,CT1,Civil,Virtual,70,N,N
HRG-06872,2025-11-10,CT1,Family,In-person,43,N,N
HRG-06873,2025-11-10,CT1,Criminal,In-person,23,Y,N
HRG-06874,2025-11-10,CT1,Family,Virtual,49,N,N
HRG-06875,2025-11-10,CT1,Commercial,Virtual,37,N,N
HRG-06876,2025-11-10,CT1,Criminal,In-person,54,Y,N
HRG-06877,2025-11-10,CT1,Civil,Hybrid,62,N,N
HRG-06878,2025-11-10,CT1,Civil,In-person,28,Y,N
HRG-06879,2025-11-10,CT2,Appeal,In-person,57,N,N
HRG-06880,2025-11-10,CT2,Civil,In-person,72,N,N
HRG-06881,2025-11-10,CT2,Criminal,Virtual,44,N,N
HRG-06882,2025-11-10,CT2,Civil,Virtual,47,N,N
HRG-06883,2025-11-10,CT2,Criminal,In-person,66,Y,N
HRG-06884,2025-11-10,CT2,Criminal,Virtual,12,N,N
HRG-06885,2025-11-10,CT2,Family,Virtual,27,N,N
HRG-06886,2025-11-10,CT2,Civil,In-person,32,Y,N
HRG-06887,2025-11-10,CT2,Criminal,In-person,36,Y,N
HRG-06888,2025-11-10,CT3,Family,Virtual,19,N,N
HRG-06889,2025-11-10,CT3,Appeal,Virtual,36,N,N
HRG-06890,2025-11-10,CT3,Civil,In-person,28,Y,N
HRG-06891,2025-11-10,CT3,Civil,Virtual,43,Y,Y
HRG-06892,2025-11-10,CT3,Civil,Virtual,35,N,N
HRG-06893,2025-11-10,CT3,Family,In-person,32,N,N
HRG-06894,2025-11-10,CT3,Appeal,Virtual,33,N,N
HRG-06895,2025-11-10,CT3,Criminal,In-person,42,N,N
HRG-06896,2025-11-10,CT3,Commercial,In-person,60,N,N
HRG-06897,2025-11-11,CT1,Civil,Virtual,58,N,N
HRG-06898,2025-11-11,CT1,Criminal,In-person,53,N,N
HRG-06899,2025-11-11,CT1,Civil,In-person,75,N,N
HRG-06900,2025-11-11,CT1,Civil,Hybrid,55,N,N
HRG-06901,2025-11-11,CT1,Family,Virtual,56,N,N
HRG-06902,2025-11-11,CT1,Civil,In-person,30,N,N
HRG-06903,2025-11-11,CT1,Family,In-person,31,Y,N
HRG-06904,2025-11-11,CT1,Criminal,Virtual,14,N,N
HRG-06905,2025-11-11,CT1,Family,In-person,34,N,N
HRG-06906,2025-11-11,CT1,Criminal,In-person,69,N,N
HRG-06907,2025-11-11,CT1,Civil,Virtual,65,N,N
HRG-06908,2025-11-11,CT1,Family,Virtual,43,N,N
HRG-06909,2025-11-11,CT1,Commercial,In-person,49,Y,N
HRG-06910,2025-11-11,CT1,Family,In-person,47,Y,N
HRG-06911,2025-11-11,CT2,Commercial,Hybrid,21,N,N
HRG-06912,2025-11-11,CT2,Commercial,Virtual,33,N,N
HRG-06913,2025-11-11,CT2,Appeal,Virtual,63,Y,N
HRG-06914,2025-11-11,CT2,Criminal,Hybrid,37,N,N
HRG-06915,2025-11-11,CT2,Criminal,Virtual,24,N,N
HRG-06916,2025-11-11,CT2,Commercial,Virtual,45,N,N
HRG-06917,2025-11-11,CT2,Criminal,Virtual,42,N,N
HRG-06918,2025-11-11,CT2,Criminal,Virtual,12,N,N
HRG-06919,2025-11-11,CT2,Civil,In-person,62,Y,N
HRG-06920,2025-11-11,CT3,Civil,In-person,52,N,N
HRG-06921,2025-11-11,CT3,Civil,Hybrid,30,N,N
HRG-06922,2025-11-11,CT3,Family,Virtual,40,N,N
HRG-06923,2025-11-11,CT3,Civil,In-person,40,N,N
HRG-06924,2025-11-11,CT3,Family,In-person,43,N,N
HRG-06925,2025-11-11,CT3,Civil,Hybrid,26,N,N
HRG-06926,2025-11-11,CT3,Family,In-person,39,N,N
HRG-06927,2025-11-11,CT3,Criminal,Virtual,19,Y,N
HRG-06928,2025-11-11,CT3,Appeal,Virtual,48,N,N
HRG-06929,2025-11-11,CT3,Commercial,In-person,27,Y,N
HRG-06930,2025-11-11,CT3,Commercial,Virtual,35,N,Y
HRG-06931,2025-11-11,CT3,Civil,In-person,39,Y,N
HRG-06932,2025-11-12,CT1,Criminal,In-person,28,Y,N
HRG-06933,2025-11-12,CT1,Family,Virtual,46,N,N
HRG-06934,2025-11-12,CT1,Civil,Virtual,18,N,N
HRG-06935,2025-11-12,CT1,Commercial,Virtual,49,N,N
HRG-06936,2025-11-12,CT1,Criminal,Hybrid,26,N,N
HRG-06937,2025-11-12,CT1,Civil,In-person,59,N,N
HRG-06938,2025-11-12,CT1,Civil,In-person,39,N,N
HRG-06939,2025-11-12,CT1,Criminal,In-person,42,N,N
HRG-06940,2025-11-12,CT1,Civil,Hybrid,46,N,N
HRG-06941,2025-11-12,CT1,Commercial,Hybrid,58,Y,N
HRG-06942,2025-11-12,CT1,Commercial,In-person,40,Y,N
HRG-06943,2025-11-12,CT1,Family,In-person,54,Y,N
HRG-06944,2025-11-12,CT1,Criminal,Hybrid,28,N,N
HRG-06945,2025-11-12,CT1,Appeal,In-person,52,N,N
HRG-06946,2025-11-12,CT2,Commercial,In-person,51,N,N
HRG-06947,2025-11-12,CT2,Commercial,In-person,51,N,N
HRG-06948,2025-11-12,CT2,Family,In-person,45,Y,N
HRG-06949,2025-11-12,CT2,Civil,Virtual,52,N,N
HRG-06950,2025-11-12,CT2,Family,In-person,36,N,N
HRG-06951,2025-11-12,CT2,Commercial,In-person,58,N,N
HRG-06952,2025-11-12,CT2,Criminal,Hybrid,53,N,N
HRG-06953,2025-11-12,CT2,Family,Virtual,29,Y,N
HRG-06954,2025-11-12,CT2,Commercial,In-person,45,N,N
HRG-06955,2025-11-12,CT2,Criminal,In-person,47,N,N
HRG-06956,2025-11-12,CT3,Civil,In-person,56,N,N
HRG-06957,2025-11-12,CT3,Commercial,In-person,60,N,N
HRG-06958,2025-11-12,CT3,Criminal,Virtual,51,N,N
HRG-06959,2025-11-12,CT3,Civil,Virtual,36,N,N
HRG-06960,2025-11-12,CT3,Criminal,In-person,21,N,N
HRG-06961,2025-11-12,CT3,Civil,Virtual,28,Y,Y
HRG-06962,2025-11-12,CT3,Criminal,In-person,55,N,N
HRG-06963,2025-11-12,CT3,Civil,In-person,30,N,N
HRG-06964,2025-11-12,CT3,Commercial,In-person,22,N,N
HRG-06965,2025-11-12,CT3,Appeal,In-person,81,N,N
HRG-06966,2025-11-13,CT1,Civil,Virtual,34,N,N
HRG-06967,2025-11-13,CT1,Civil,Virtual,30,N,N
HRG-06968,2025-11-13,CT1,Civil,In-person,41,N,N
HRG-06969,2025-11-13,CT1,Criminal,Virtual,55,N,N
HRG-06970,2025-11-13,CT1,Family,In-person,15,N,N
HRG-06971,2025-11-13,CT1,Civil,In-person,35,Y,N
HRG-06972,2025-11-13,CT1,Criminal,Virtual,31,N,N
HRG-06973,2025-11-13,CT1,Criminal,In-person,53,Y,N
HRG-06974,2025-11-13,CT1,Criminal,Virtual,16,Y,N
HRG-06975,2025-11-13,CT1,Commercial,Hybrid,40,N,Y
HRG-06976,2025-11-13,CT1,Commercial,Virtual,43,N,N
HRG-06977,2025-11-13,CT1,Criminal,In-person,42,N,N
HRG-06978,2025-11-13,CT1,Family,Virtual,48,N,N
HRG-06979,2025-11-13,CT1,Criminal,Virtual,24,N,N
HRG-06980,2025-11-13,CT1,Civil,Virtual,36,N,N
HRG-06981,2025-11-13,CT1,Commercial,In-person,43,Y,N
HRG-06982,2025-11-13,CT1,Commercial,In-person,29,N,N
HRG-06983,2025-11-13,CT2,Family,Hybrid,52,Y,N
HRG-06984,2025-11-13,CT2,Family,Virtual,15,N,N
HRG-06985,2025-11-13,CT2,Civil,Hybrid,24,N,N
HRG-06986,2025-11-13,CT2,Civil,In-person,32,N,N
HRG-06987,2025-11-13,CT2,Civil,In-person,50,Y,N
HRG-06988,2025-11-13,CT2,Criminal,Hybrid,50,N,N
HRG-06989,2025-11-13,CT2,Criminal,In-person,43,N,N
HRG-06990,2025-11-13,CT2,Criminal,Hybrid,22,Y,N
HRG-06991,2025-11-13,CT2,Criminal,Virtual,12,N,N
HRG-06992,2025-11-13,CT3,Criminal,In-person,10,N,N
HRG-06993,2025-11-13,CT3,Civil,In-person,12,N,N
HRG-06994,2025-11-13,CT3,Civil,Hybrid,36,N,N
HRG-06995,2025-11-13,CT3,Appeal,Virtual,50,N,N
HRG-06996,2025-11-13,CT3,Commercial,Virtual,38,N,N
HRG-06997,2025-11-13,CT3,Civil,In-person,25,N,N
HRG-06998,2025-11-13,CT3,Civil,In-person,51,N,N
HRG-06999,2025-11-13,CT3,Commercial,Virtual,40,N,N
HRG-07000,2025-11-13,CT3,Commercial,Hybrid,44,N,N
HRG-07001,2025-11-13,CT3,Civil,Virtual,30,N,N
HRG-07002,2025-11-14,CT1,Civil,Virtual,64,N,N
HRG-07003,2025-11-14,CT1,Civil,In-person,49,N,N
HRG-07004,2025-11-14,CT1,Commercial,Virtual,32,N,N
HRG-07005,2025-11-14,CT1,Criminal,In-person,48,N,N
HRG-07006,2025-11-14,CT1,Civil,In-person,63,N,N
HRG-07007,2025-11-14,CT1,Family,Hybrid,52,N,N
HRG-07008,2025-11-14,CT1,Criminal,Virtual,25,N,N
HRG-07009,2025-11-14,CT1,Family,Hybrid,52,N,N
HRG-07010,2025-11-14,CT1,Criminal,In-person,78,N,N
HRG-07011,2025-11-14,CT2,Civil,In-person,41,N,N
HRG-07012,2025-11-14,CT2,Criminal,In-person,58,N,N
HRG-07013,2025-11-14,CT2,Commercial,In-person,44,N,N
HRG-07014,2025-11-14,CT2,Appeal,In-person,50,N,N
HRG-07015,2025-11-14,CT2,Civil,Hybrid,45,N,N
HRG-07016,2025-11-14,CT2,Civil,In-person,61,N,N
HRG-07017,2025-11-14,CT2,Appeal,Virtual,38,Y,N
HRG-07018,2025-11-14,CT2,Commercial,In-person,47,N,N
HRG-07019,2025-11-14,CT2,Commercial,In-person,59,N,N
HRG-07020,2025-11-14,CT2,Family,In-person,76,N,N
HRG-07021,2025-11-14,CT2,Criminal,In-person,40,N,N
HRG-07022,2025-11-14,CT3,Criminal,Virtual,43,N,N
HRG-07023,2025-11-14,CT3,Civil,In-person,53,Y,N
HRG-07024,2025-11-14,CT3,Civil,Virtual,19,N,N
HRG-07025,2025-11-14,CT3,Civil,In-person,50,N,N
HRG-07026,2025-11-14,CT3,Civil,In-person,58,N,N
HRG-07027,2025-11-14,CT3,Criminal,Hybrid,48,N,N
HRG-07028,2025-11-14,CT3,Criminal,In-person,53,N,N
HRG-07029,2025-11-14,CT3,Commercial,Virtual,20,N,N
HRG-07030,2025-11-14,CT3,Criminal,Virtual,45,N,N
HRG-07031,2025-11-14,CT3,Commercial,Hybrid,56,N,N
HRG-07032,2025-11-14,CT3,Criminal,In-person,30,N,N
HRG-07033,2025-11-14,CT3,Civil,Hybrid,31,N,N
HRG-07034,2025-11-14,CT3,Criminal,Virtual,37,N,N
HRG-07035,2025-11-14,CT3,Civil,In-person,52,Y,N
HRG-07036,2025-11-17,CT1,Civil,Hybrid,60,N,N
HRG-07037,2025-11-17,CT1,Criminal,Virtual,36,N,Y
HRG-07038,2025-11-17,CT1,Civil,Virtual,23,N,Y
HRG-07039,2025-11-17,CT1,Civil,Hybrid,42,N,N
HRG-07040,2025-11-17,CT1,Civil,Virtual,39,N,N
HRG-07041,2025-11-17,CT1,Civil,Virtual,33,N,N
HRG-07042,2025-11-17,CT1,Civil,Virtual,54,N,N
HRG-07043,2025-11-17,CT1,Civil,In-person,67,Y,N
HRG-07044,2025-11-17,CT1,Commercial,Hybrid,33,N,N
HRG-07045,2025-11-17,CT1,Commercial,In-person,66,Y,N
HRG-07046,2025-11-17,CT1,Criminal,Virtual,47,N,N
HRG-07047,2025-11-17,CT1,Criminal,Hybrid,24,N,N
HRG-07048,2025-11-17,CT1,Criminal,In-person,40,Y,N
HRG-07049,2025-11-17,CT2,Civil,In-person,60,N,N
HRG-07050,2025-11-17,CT2,Appeal,Virtual,76,N,N
HRG-07051,2025-11-17,CT2,Civil,Virtual,37,N,N
