ShipmentID,ShipDate,DeliveredDate,RouteID,Carrier,WeightKg,PromisedDays,ActualDays,OnTime,FreightCostNGN
SHP-2025-02823,2025-11-16,2025-11-17,R06,Partner Haulage,2337,1,1,Y,151487
SHP-2025-02824,2025-11-16,2025-11-17,R05,Fleet B,2092,1,1,Y,558111
SHP-2025-02825,2025-11-16,2025-11-17,R06,Fleet B,793,1,1,Y,57850
SHP-2025-02826,2025-11-16,2025-11-18,R10,Fleet A,1936,2,2,Y,697121
SHP-2025-02827,2025-11-16,2025-11-17,R06,Partner Haulage,576,1,1,Y,47590
SHP-2025-02828,2025-11-16,2025-11-17,R03,Fleet B,2619,1,1,Y,252168
SHP-2025-02829,2025-11-16,2025-11-17,R06,Fleet A,255,1,1,Y,27055
SHP-2025-02830,2025-11-16,2025-11-17,R08,Partner Haulage,1147,1,1,Y,275904
SHP-2025-02831,2025-11-16,2025-11-18,R04,Fleet A,3079,2,2,Y,1124714
SHP-2025-02832,2025-11-16,2025-11-18,R01,Fleet A,2207,2,2,Y,940959
SHP-2025-02833,2025-11-17,2025-11-18,R06,Fleet A,2556,1,1,Y,152655
SHP-2025-02834,2025-11-17,2025-11-18,R07,Fleet A,2326,1,1,Y,340117
SHP-2025-02835,2025-11-17,2025-11-21,R09,Fleet A,1408,3,4,N,868329
SHP-2025-02836,2025-11-17,2025-11-18,R08,Fleet B,2171,1,1,Y,476357
SHP-2025-02837,2025-11-17,2025-11-19,R01,Fleet A,1270,2,2,Y,559604
SHP-2025-02838,2025-11-17,2025-11-21,R07,Fleet B,1384,1,4,N,223873
SHP-2025-02839,2025-11-17,2025-11-18,R03,Fleet A,2181,1,1,Y,204071
SHP-2025-02840,2025-11-17,2025-11-20,R09,Fleet A,451,3,3,Y,294592
SHP-2025-02841,2025-11-17,2025-11-18,R05,Fleet A,1722,1,1,Y,477255
SHP-2025-02842,2025-11-17,2025-11-18,R03,Partner Haulage,3146,1,1,Y,315371
SHP-2025-02843,2025-11-17,2025-11-21,R04,Fleet A,934,2,4,N,366100
SHP-2025-02844,2025-11-17,2025-11-19,R01,Fleet A,1729,2,2,Y,732400
SHP-2025-02845,2025-11-17,2025-11-19,R10,Fleet B,1456,2,2,Y,514629
SHP-2025-02846,2025-11-17,2025-11-20,R01,Partner Haulage,2094,2,3,N,895356
SHP-2025-02847,2025-11-18,2025-11-19,R03,Fleet A,748,1,1,Y,88373
SHP-2025-02848,2025-11-18,2025-11-21,R02,Fleet B,2447,2,3,N,833857
SHP-2025-02849,2025-11-18,2025-11-19,R07,Fleet B,2570,1,1,Y,394016
SHP-2025-02850,2025-11-18,2025-11-20,R01,Partner Haulage,2197,2,2,Y,833991
SHP-2025-02851,2025-11-18,2025-11-19,R08,Fleet A,767,1,1,Y,168129
SHP-2025-02852,2025-11-18,2025-11-20,R10,Partner Haulage,1557,2,2,Y,544077
SHP-2025-02853,2025-11-18,2025-11-19,R03,Fleet B,818,1,1,Y,78553
SHP-2025-02854,2025-11-18,2025-11-19,R06,Fleet A,882,1,1,Y,62356
SHP-2025-02855,2025-11-18,2025-11-21,R01,Fleet A,1822,2,3,N,786023
SHP-2025-02856,2025-11-18,2025-11-21,R09,Fleet B,2158,3,3,Y,1394198
SHP-2025-02857,2025-11-18,2025-11-20,R04,Fleet A,1910,2,2,Y,718160
SHP-2025-02858,2025-11-18,2025-11-23,R09,Fleet B,500,3,5,N,363283
SHP-2025-02859,2025-11-18,2025-11-20,R10,Fleet B,1828,2,2,Y,657315
SHP-2025-02860,2025-11-18,2025-11-20,R04,Fleet A,3912,2,2,Y,1368710
SHP-2025-02861,2025-11-18,2025-11-19,R03,Partner Haulage,1551,1,1,Y,158885
SHP-2025-02862,2025-11-18,2025-11-19,R06,Fleet B,2174,1,1,Y,148029
SHP-2025-02863,2025-11-19,2025-11-20,R03,Partner Haulage,1612,1,1,Y,177306
SHP-2025-02864,2025-11-19,2025-11-21,R01,Fleet B,2384,2,2,Y,1067021
SHP-2025-02865,2025-11-19,2025-11-21,R02,Fleet A,3563,2,2,Y,1215327
SHP-2025-02866,2025-11-19,2025-11-20,R08,Fleet A,355,1,1,Y,86473
SHP-2025-02867,2025-11-19,2025-11-23,R02,Fleet A,1077,2,4,N,414733
SHP-2025-02868,2025-11-19,2025-11-21,R10,Fleet A,2431,2,2,Y,791402
SHP-2025-02869,2025-11-19,2025-11-20,R07,Fleet A,2616,1,1,Y,419422
SHP-2025-02870,2025-11-19,2025-11-20,R06,Fleet B,1634,1,1,Y,104280
SHP-2025-02871,2025-11-19,2025-11-20,R06,Partner Haulage,2663,1,1,Y,175984
SHP-2025-02872,2025-11-19,2025-11-21,R04,Fleet A,1406,2,2,Y,554314
SHP-2025-02873,2025-11-20,2025-11-22,R04,Fleet B,1247,2,2,Y,461414
SHP-2025-02874,2025-11-20,2025-11-22,R10,Fleet A,857,2,2,Y,317802
SHP-2025-02875,2025-11-20,2025-11-22,R10,Fleet A,1850,2,2,Y,641289
SHP-2025-02876,2025-11-20,2025-11-22,R10,Partner Haulage,891,2,2,Y,322720
SHP-2025-02877,2025-11-20,2025-11-22,R10,Fleet A,817,2,2,Y,287107
SHP-2025-02878,2025-11-20,2025-11-22,R02,Partner Haulage,757,2,2,Y,275464
SHP-2025-02879,2025-11-20,2025-11-22,R01,Fleet A,686,2,2,Y,328380
SHP-2025-02880,2025-11-20,2025-11-22,R04,Fleet A,723,2,2,Y,253674
SHP-2025-02881,2025-11-20,2025-11-21,R06,Fleet A,1662,1,1,Y,113298
SHP-2025-02882,2025-11-20,2025-11-22,R02,Partner Haulage,2458,2,2,Y,857144
SHP-2025-02883,2025-11-20,2025-11-21,R05,Fleet A,1033,1,1,Y,288831
SHP-2025-02884,2025-11-20,2025-11-22,R02,Fleet B,1736,2,2,Y,608624
SHP-2025-02885,2025-11-20,2025-11-21,R08,Partner Haulage,1469,1,1,Y,334346
SHP-2025-02886,2025-11-20,2025-11-22,R03,Partner Haulage,753,1,2,N,87190
SHP-2025-02887,2025-11-20,2025-11-21,R07,Fleet B,214,1,1,Y,44235
SHP-2025-02888,2025-11-20,2025-11-22,R02,Fleet B,411,2,2,Y,152733
SHP-2025-02889,2025-11-21,2025-11-23,R04,Fleet A,1740,2,2,Y,745174
SHP-2025-02890,2025-11-21,2025-11-23,R07,Fleet A,1262,1,2,N,191697
SHP-2025-02891,2025-11-21,2025-11-24,R09,Fleet A,2588,3,3,Y,1558825
SHP-2025-02892,2025-11-21,2025-11-22,R03,Fleet A,2496,1,1,Y,247908
SHP-2025-02893,2025-11-21,2025-11-22,R03,Fleet A,1861,1,1,Y,177440
SHP-2025-02894,2025-11-21,2025-11-23,R08,Fleet A,1757,1,2,N,404131
SHP-2025-02895,2025-11-21,2025-11-23,R04,Fleet A,1850,2,2,Y,704783
SHP-2025-02896,2025-11-21,2025-11-23,R02,Fleet A,1137,2,2,Y,435508
SHP-2025-02897,2025-11-21,2025-11-22,R06,Fleet B,1754,1,1,Y,115138
SHP-2025-02898,2025-11-21,2025-11-22,R08,Fleet A,50,1,1,Y,26297
SHP-2025-02899,2025-11-24,2025-11-25,R06,Fleet A,1618,1,1,Y,120823
SHP-2025-02900,2025-11-24,2025-11-26,R04,Fleet A,1362,2,2,Y,540388
SHP-2025-02901,2025-11-24,2025-11-25,R06,Fleet B,1146,1,1,Y,86842
SHP-2025-02902,2025-11-24,2025-11-26,R10,Fleet B,4329,2,2,Y,1376926
SHP-2025-02903,2025-11-24,2025-11-25,R06,Fleet A,2636,1,1,Y,163381
SHP-2025-02904,2025-11-24,2025-11-25,R08,Partner Haulage,2655,1,1,Y,641542
SHP-2025-02905,2025-11-24,2025-11-26,R10,Fleet B,1740,2,2,Y,665724
SHP-2025-02906,2025-11-24,2025-11-26,R02,Fleet B,3148,2,2,Y,1091668
SHP-2025-02907,2025-11-25,2025-11-26,R05,Fleet B,2082,1,1,Y,563799
SHP-2025-02908,2025-11-25,2025-11-28,R04,Fleet A,2040,2,3,N,785235
SHP-2025-02909,2025-11-25,2025-11-26,R06,Fleet B,2576,1,1,Y,166993
SHP-2025-02910,2025-11-25,2025-11-26,R08,Partner Haulage,609,1,1,Y,158474
SHP-2025-02911,2025-11-25,2025-11-26,R06,Partner Haulage,1894,1,1,Y,127088
SHP-2025-02912,2025-11-25,2025-11-27,R04,Fleet A,2169,2,2,Y,782640
SHP-2025-02913,2025-11-25,2025-11-26,R05,Fleet B,1414,1,1,Y,413563
SHP-2025-02914,2025-11-25,2025-11-27,R02,Fleet A,1473,2,2,Y,527981
SHP-2025-02915,2025-11-25,2025-11-26,R06,Partner Haulage,1190,1,1,Y,87228
SHP-2025-02916,2025-11-25,2025-11-26,R08,Fleet A,2334,1,1,Y,506559
SHP-2025-02917,2025-11-25,2025-11-27,R01,Fleet A,1081,2,2,Y,452368
SHP-2025-02918,2025-11-25,2025-11-26,R03,Partner Haulage,730,1,1,Y,88975
SHP-2025-02919,2025-11-25,2025-11-26,R06,Fleet A,2409,1,1,Y,150447
SHP-2025-02920,2025-11-25,2025-11-27,R10,Fleet A,2700,2,2,Y,963948
SHP-2025-02921,2025-11-25,2025-11-26,R06,Fleet B,869,1,1,Y,63527
SHP-2025-02922,2025-11-26,2025-11-27,R08,Fleet B,1221,1,1,Y,299782
SHP-2025-02923,2025-11-26,2025-11-27,R06,Fleet A,650,1,1,Y,49166
SHP-2025-02924,2025-11-26,2025-11-27,R03,Fleet B,1636,1,1,Y,144020
SHP-2025-02925,2025-11-26,2025-11-29,R09,Fleet B,723,3,3,Y,473857
SHP-2025-02926,2025-11-26,2025-11-27,R08,Fleet B,917,1,1,Y,226452
SHP-2025-02927,2025-11-26,2025-11-27,R03,Partner Haulage,1711,1,1,Y,164092
SHP-2025-02928,2025-11-26,2025-11-28,R02,Fleet A,1259,2,2,Y,441765
SHP-2025-02929,2025-11-26,2025-11-28,R10,Fleet A,2506,2,2,Y,910680
SHP-2025-02930,2025-11-26,2025-11-28,R10,Fleet B,1366,2,2,Y,504962
SHP-2025-02931,2025-11-26,2025-11-27,R08,Fleet A,2719,1,1,Y,543763
SHP-2025-02932,2025-11-26,2025-11-28,R01,Partner Haulage,2687,2,2,Y,1137193
SHP-2025-02933,2025-11-26,2025-11-27,R03,Fleet A,1939,1,1,Y,184570
SHP-2025-02934,2025-11-26,2025-11-28,R04,Fleet A,498,2,2,Y,200984
SHP-2025-02935,2025-11-27,2025-11-28,R07,Fleet A,2140,1,1,Y,318552
SHP-2025-02936,2025-11-27,2025-11-28,R06,Partner Haulage,2418,1,1,Y,160678
SHP-2025-02937,2025-11-27,2025-11-28,R08,Fleet A,1654,1,1,Y,366263
SHP-2025-02938,2025-11-27,2025-11-29,R10,Fleet B,1608,2,2,Y,551521
SHP-2025-02939,2025-11-27,2025-11-28,R08,Fleet A,1915,1,1,Y,477501
SHP-2025-02940,2025-11-27,2025-12-02,R02,Fleet A,2243,2,5,N,854875
SHP-2025-02941,2025-11-27,2025-11-28,R03,Fleet B,638,1,1,Y,71677
SHP-2025-02942,2025-11-27,2025-11-28,R06,Fleet B,2643,1,1,Y,159685
SHP-2025-02943,2025-11-27,2025-11-28,R06,Fleet B,559,1,1,Y,47034
SHP-2025-02944,2025-11-27,2025-11-29,R02,Partner Haulage,2568,2,2,Y,952731
SHP-2025-02945,2025-11-27,2025-11-28,R07,Fleet A,246,1,1,Y,52610
SHP-2025-02946,2025-11-27,2025-11-28,R03,Partner Haulage,1758,1,1,Y,180897
SHP-2025-02947,2025-11-27,2025-11-30,R08,Fleet A,2416,1,3,N,482455
SHP-2025-02948,2025-11-27,2025-11-28,R05,Partner Haulage,1637,1,1,Y,417815
SHP-2025-02949,2025-11-27,2025-11-29,R02,Partner Haulage,2888,2,2,Y,983892
SHP-2025-02950,2025-11-28,2025-11-29,R06,Fleet A,50,1,1,Y,17710
SHP-2025-02951,2025-11-28,2025-12-01,R02,Fleet A,1405,2,3,N,472892
SHP-2025-02952,2025-11-28,2025-11-29,R06,Fleet A,2292,1,1,Y,141735
SHP-2025-02953,2025-11-28,2025-11-29,R06,Fleet A,2449,1,1,Y,160847
SHP-2025-02954,2025-11-28,2025-11-29,R08,Fleet A,1288,1,1,Y,308096
SHP-2025-02955,2025-11-28,2025-11-29,R06,Fleet B,1097,1,1,Y,84012
SHP-2025-02956,2025-11-28,2025-11-30,R01,Fleet A,1912,2,2,Y,814872
SHP-2025-02957,2025-11-28,2025-11-29,R06,Fleet A,2589,1,1,Y,163547
SHP-2025-02958,2025-11-28,2025-12-01,R08,Fleet A,2653,1,3,N,610813
SHP-2025-02959,2025-11-28,2025-11-30,R01,Fleet B,2184,2,2,Y,859465
SHP-2025-02960,2025-11-28,2025-11-30,R04,Fleet A,2032,2,2,Y,767208
SHP-2025-02961,2025-11-30,2025-12-02,R01,Fleet A,1481,2,2,Y,699113
SHP-2025-02962,2025-11-30,2025-12-02,R01,Fleet A,2836,2,2,Y,1078170
SHP-2025-02963,2025-11-30,2025-12-01,R08,Partner Haulage,3581,1,1,Y,897176
SHP-2025-02964,2025-11-30,2025-12-01,R08,Partner Haulage,2175,1,1,Y,478254
SHP-2025-02965,2025-11-30,2025-12-01,R05,Partner Haulage,2087,1,1,Y,574753
SHP-2025-02966,2025-11-30,2025-12-01,R07,Fleet B,2944,1,1,Y,437708
SHP-2025-02967,2025-11-30,2025-12-01,R05,Fleet B,2694,1,1,Y,744954
SHP-2025-02968,2025-11-30,2025-12-01,R05,Fleet A,3412,1,1,Y,988722
SHP-2025-02969,2025-11-30,2025-12-02,R04,Fleet B,2087,2,2,Y,734064
SHP-2025-02970,2025-11-30,2025-12-01,R06,Fleet A,1945,1,1,Y,133691
SHP-2025-02971,2025-12-01,2025-12-02,R03,Fleet A,2773,1,1,Y,272612
SHP-2025-02972,2025-12-01,2025-12-02,R05,Partner Haulage,3269,1,1,Y,896103
SHP-2025-02973,2025-12-01,2025-12-03,R05,Partner Haulage,2367,1,2,N,644923
SHP-2025-02974,2025-12-01,2025-12-02,R08,Fleet A,2522,1,1,Y,633182
SHP-2025-02975,2025-12-01,2025-12-03,R04,Fleet A,3094,2,2,Y,1180185
SHP-2025-02976,2025-12-01,2025-12-03,R04,Fleet B,2550,2,2,Y,909798
SHP-2025-02977,2025-12-01,2025-12-02,R08,Fleet B,2225,1,1,Y,513690
SHP-2025-02978,2025-12-01,2025-12-03,R10,Partner Haulage,50,2,2,Y,32561
SHP-2025-02979,2025-12-01,2025-12-02,R06,Fleet A,1765,1,1,Y,114017
SHP-2025-02980,2025-12-01,2025-12-02,R07,Fleet A,53,1,1,Y,22499
SHP-2025-02981,2025-12-01,2025-12-02,R03,Fleet A,2154,1,1,Y,206373
SHP-2025-02982,2025-12-01,2025-12-02,R03,Fleet B,1651,1,1,Y,171254
SHP-2025-02983,2025-12-01,2025-12-02,R03,Partner Haulage,863,1,1,Y,91147
SHP-2025-02984,2025-12-01,2025-12-03,R02,Fleet A,1883,2,2,Y,648846
SHP-2025-02985,2025-12-01,2025-12-05,R01,Partner Haulage,3316,2,4,N,1393550
SHP-2025-02986,2025-12-02,2025-12-04,R02,Fleet A,742,2,2,Y,266945
SHP-2025-02987,2025-12-02,2025-12-04,R10,Fleet B,2431,2,2,Y,779426
SHP-2025-02988,2025-12-02,2025-12-04,R01,Partner Haulage,2820,2,2,Y,1161359
SHP-2025-02989,2025-12-02,2025-12-04,R04,Fleet B,1119,2,2,Y,456578
SHP-2025-02990,2025-12-02,2025-12-03,R08,Fleet B,407,1,1,Y,106948
SHP-2025-02991,2025-12-02,2025-12-04,R04,Partner Haulage,2527,2,2,Y,994102
SHP-2025-02992,2025-12-02,2025-12-03,R03,Fleet A,2510,1,1,Y,220561
SHP-2025-02993,2025-12-02,2025-12-05,R09,Fleet A,1946,3,3,Y,1419258
SHP-2025-02994,2025-12-02,2025-12-04,R10,Partner Haulage,3130,2,2,Y,1147278
SHP-2025-02995,2025-12-02,2025-12-03,R08,Fleet A,546,1,1,Y,131757
SHP-2025-02996,2025-12-02,2025-12-06,R04,Partner Haulage,1498,2,4,N,534426
SHP-2025-02997,2025-12-02,2025-12-03,R05,Fleet B,2063,1,1,Y,559041
SHP-2025-02998,2025-12-02,2025-12-03,R06,Fleet B,1199,1,1,Y,88003
SHP-2025-02999,2025-12-02,2025-12-04,R04,Fleet A,1772,2,2,Y,653027
SHP-2025-03000,2025-12-03,2025-12-04,R08,Fleet B,936,1,1,Y,208970
SHP-2025-03001,2025-12-03,2025-12-04,R06,Fleet A,1566,1,1,Y,105619
SHP-2025-03002,2025-12-03,2025-12-04,R03,Partner Haulage,71,1,1,Y,21313
SHP-2025-03003,2025-12-03,2025-12-04,R05,Fleet B,1244,1,1,Y,327647
SHP-2025-03004,2025-12-03,2025-12-05,R04,Fleet B,2076,2,2,Y,770954
SHP-2025-03005,2025-12-03,2025-12-04,R08,Fleet B,1219,1,1,Y,281651
SHP-2025-03006,2025-12-03,2025-12-04,R05,Fleet B,412,1,1,Y,120513
SHP-2025-03007,2025-12-03,2025-12-05,R10,Fleet A,2027,2,2,Y,779147
SHP-2025-03008,2025-12-04,2025-12-05,R06,Fleet A,50,1,1,Y,17939
SHP-2025-03009,2025-12-04,2025-12-06,R04,Partner Haulage,4256,2,2,Y,1747753
SHP-2025-03010,2025-12-04,2025-12-05,R07,Fleet B,1055,1,1,Y,171997
SHP-2025-03011,2025-12-04,2025-12-06,R10,Partner Haulage,837,2,2,Y,302336
SHP-2025-03012,2025-12-04,2025-12-05,R05,Fleet A,2858,1,1,Y,750766
SHP-2025-03013,2025-12-04,2025-12-06,R10,Fleet A,3122,2,2,Y,1087639
SHP-2025-03014,2025-12-04,2025-12-07,R09,Partner Haulage,2530,3,3,Y,1591709
SHP-2025-03015,2025-12-04,2025-12-06,R04,Fleet B,1694,2,2,Y,663733
SHP-2025-03016,2025-12-04,2025-12-05,R03,Fleet A,2370,1,1,Y,231894
SHP-2025-03017,2025-12-04,2025-12-05,R06,Fleet A,1539,1,1,Y,101962
SHP-2025-03018,2025-12-04,2025-12-06,R10,Fleet B,2079,2,2,Y,687850
SHP-2025-03019,2025-12-04,2025-12-06,R02,Partner Haulage,50,2,2,Y,33676
SHP-2025-03020,2025-12-05,2025-12-06,R05,Fleet A,1604,1,1,Y,497947
SHP-2025-03021,2025-12-05,2025-12-06,R08,Fleet B,3190,1,1,Y,711933
SHP-2025-03022,2025-12-05,2025-12-06,R06,Fleet A,1876,1,1,Y,120774
SHP-2025-03023,2025-12-05,2025-12-07,R01,Fleet B,3492,2,2,Y,1432602
SHP-2025-03024,2025-12-05,2025-12-07,R01,Fleet B,2486,2,2,Y,1011890
SHP-2025-03025,2025-12-05,2025-12-06,R07,Fleet A,2164,1,1,Y,342804
SHP-2025-03026,2025-12-05,2025-12-06,R08,Fleet A,3036,1,1,Y,720539
SHP-2025-03027,2025-12-05,2025-12-06,R07,Fleet B,919,1,1,Y,167673
SHP-2025-03028,2025-12-05,2025-12-07,R02,Partner Haulage,2538,2,2,Y,915722
SHP-2025-03029,2025-12-05,2025-12-08,R09,Fleet B,2316,3,3,Y,1476303
SHP-2025-03030,2025-12-05,2025-12-07,R01,Fleet B,1502,2,2,Y,673387
SHP-2025-03031,2025-12-05,2025-12-06,R05,Fleet A,1472,1,1,Y,368700
SHP-2025-03032,2025-12-05,2025-12-07,R10,Fleet A,1906,2,2,Y,693616
SHP-2025-03033,2025-12-05,2025-12-06,R05,Partner Haulage,50,1,1,Y,29242
SHP-2025-03034,2025-12-05,2025-12-06,R07,Fleet B,2382,1,1,Y,381701
SHP-2025-03035,2025-12-06,2025-12-07,R06,Partner Haulage,876,1,1,Y,66722
SHP-2025-03036,2025-12-06,2025-12-07,R03,Fleet A,3218,1,1,Y,319254
SHP-2025-03037,2025-12-06,2025-12-07,R06,Fleet A,3219,1,1,Y,206922
SHP-2025-03038,2025-12-06,2025-12-07,R08,Fleet A,695,1,1,Y,191585
SHP-2025-03039,2025-12-06,2025-12-07,R03,Fleet A,1784,1,1,Y,156003
SHP-2025-03040,2025-12-06,2025-12-07,R03,Fleet B,1081,1,1,Y,102956
SHP-2025-03041,2025-12-06,2025-12-07,R06,Partner Haulage,2158,1,1,Y,140239
SHP-2025-03042,2025-12-06,2025-12-07,R03,Fleet B,1631,1,1,Y,159905
SHP-2025-03043,2025-12-06,2025-12-08,R04,Fleet B,3563,2,2,Y,1254817
SHP-2025-03044,2025-12-06,2025-12-08,R04,Partner Haulage,1625,2,2,Y,597812
SHP-2025-03045,2025-12-06,2025-12-07,R07,Fleet A,2783,1,1,Y,399549
SHP-2025-03046,2025-12-06,2025-12-08,R10,Partner Haulage,1009,2,2,Y,369126
SHP-2025-03047,2025-12-06,2025-12-09,R09,Fleet A,1591,3,3,Y,1011040
SHP-2025-03048,2025-12-06,2025-12-07,R08,Fleet B,202,1,1,Y,60602
SHP-2025-03049,2025-12-07,2025-12-10,R09,Fleet A,1262,3,3,Y,805252
SHP-2025-03050,2025-12-07,2025-12-09,R01,Fleet B,1369,2,2,Y,557057
SHP-2025-03051,2025-12-07,2025-12-09,R02,Partner Haulage,2943,2,2,Y,1165248
SHP-2025-03052,2025-12-07,2025-12-08,R06,Fleet B,888,1,1,Y,64324
SHP-2025-03053,2025-12-07,2025-12-08,R05,Fleet A,2487,1,1,Y,645579
SHP-2025-03054,2025-12-07,2025-12-08,R08,Fleet A,1219,1,1,Y,249673
SHP-2025-03055,2025-12-07,2025-12-09,R01,Fleet B,1725,2,2,Y,648790
SHP-2025-03056,2025-12-07,2025-12-09,R04,Fleet A,2886,2,2,Y,1007238
SHP-2025-03057,2025-12-07,2025-12-09,R08,Fleet A,1086,1,2,N,249630
SHP-2025-03058,2025-12-07,2025-12-09,R02,Fleet A,1186,2,2,Y,445514
SHP-2025-03059,2025-12-08,2025-12-09,R05,Partner Haulage,2049,1,1,Y,586120
SHP-2025-03060,2025-12-08,2025-12-09,R05,Fleet B,1208,1,1,Y,320058
SHP-2025-03061,2025-12-08,2025-12-09,R08,Fleet A,2001,1,1,Y,480335
SHP-2025-03062,2025-12-08,2025-12-10,R10,Partner Haulage,1645,2,2,Y,604429
SHP-2025-03063,2025-12-08,2025-12-10,R04,Partner Haulage,1148,2,2,Y,460307
SHP-2025-03064,2025-12-08,2025-12-09,R05,Partner Haulage,50,1,1,Y,28393
SHP-2025-03065,2025-12-08,2025-12-10,R01,Fleet B,1422,2,2,Y,563553
SHP-2025-03066,2025-12-08,2025-12-12,R02,Fleet A,872,2,4,N,321184
SHP-2025-03067,2025-12-08,2025-12-11,R05,Partner Haulage,2514,1,3,N,732946
SHP-2025-03068,2025-12-08,2025-12-09,R05,Fleet B,1657,1,1,Y,443707
SHP-2025-03069,2025-12-08,2025-12-10,R10,Fleet A,1970,2,2,Y,770844
SHP-2025-03070,2025-12-08,2025-12-10,R10,Fleet B,1785,2,2,Y,546927
SHP-2025-03071,2025-12-08,2025-12-09,R03,Fleet B,2097,1,1,Y,186397
SHP-2025-03072,2025-12-09,2025-12-13,R06,Partner Haulage,1274,1,4,N,85733
SHP-2025-03073,2025-12-09,2025-12-11,R10,Fleet B,90,2,2,Y,45970
SHP-2025-03074,2025-12-09,2025-12-10,R05,Fleet A,50,1,1,Y,29003
SHP-2025-03075,2025-12-09,2025-12-11,R01,Fleet A,2226,2,2,Y,982198
SHP-2025-03076,2025-12-09,2025-12-10,R05,Fleet A,2204,1,1,Y,624427
SHP-2025-03077,2025-12-09,2025-12-11,R04,Fleet B,1884,2,2,Y,769563
SHP-2025-03078,2025-12-09,2025-12-15,R09,Fleet A,3020,3,6,N,1843040
SHP-2025-03079,2025-12-09,2025-12-12,R05,Fleet A,2441,1,3,N,585951
SHP-2025-03080,2025-12-09,2025-12-10,R03,Fleet A,2269,1,1,Y,215776
SHP-2025-03081,2025-12-09,2025-12-10,R08,Fleet A,2388,1,1,Y,539366
SHP-2025-03082,2025-12-10,2025-12-14,R01,Partner Haulage,1520,2,4,N,660915
SHP-2025-03083,2025-12-10,2025-12-11,R08,Fleet A,1644,1,1,Y,416591
SHP-2025-03084,2025-12-10,2025-12-11,R03,Partner Haulage,1276,1,1,Y,133585
SHP-2025-03085,2025-12-10,2025-12-14,R05,Fleet A,2615,1,4,N,724533
SHP-2025-03086,2025-12-10,2025-12-11,R06,Fleet B,1392,1,1,Y,97225
SHP-2025-03087,2025-12-10,2025-12-11,R06,Fleet A,2595,1,1,Y,163059
SHP-2025-03088,2025-12-10,2025-12-14,R03,Fleet B,2580,1,4,N,232143
SHP-2025-03089,2025-12-10,2025-12-12,R10,Fleet B,1508,2,2,Y,518234
SHP-2025-03090,2025-12-11,2025-12-14,R09,Fleet B,1192,3,3,Y,849048
SHP-2025-03091,2025-12-11,2025-12-12,R08,Fleet B,2481,1,1,Y,605577
SHP-2025-03092,2025-12-11,2025-12-12,R07,Fleet B,1409,1,1,Y,216191
SHP-2025-03093,2025-12-11,2025-12-14,R06,Fleet B,1908,1,3,N,126266
SHP-2025-03094,2025-12-11,2025-12-13,R02,Fleet A,2897,2,2,Y,960763
SHP-2025-03095,2025-12-11,2025-12-13,R01,Fleet B,1832,2,2,Y,779676
SHP-2025-03096,2025-12-11,2025-12-12,R03,Partner Haulage,1661,1,1,Y,174804
SHP-2025-03097,2025-12-11,2025-12-12,R08,Fleet B,2106,1,1,Y,492721
SHP-2025-03098,2025-12-11,2025-12-13,R04,Fleet A,1241,2,2,Y,426545
SHP-2025-03099,2025-12-12,2025-12-13,R07,Fleet A,641,1,1,Y,110070
SHP-2025-03100,2025-12-12,2025-12-13,R07,Fleet A,1696,1,1,Y,277019
SHP-2025-03101,2025-12-12,2025-12-14,R01,Fleet A,1741,2,2,Y,667642
SHP-2025-03102,2025-12-12,2025-12-13,R03,Partner Haulage,2430,1,1,Y,232277
SHP-2025-03103,2025-12-12,2025-12-14,R10,Fleet A,3503,2,2,Y,1103385
SHP-2025-03104,2025-12-12,2025-12-13,R05,Partner Haulage,2086,1,1,Y,486904
SHP-2025-03105,2025-12-12,2025-12-14,R10,Fleet B,2810,2,2,Y,1039297
SHP-2025-03106,2025-12-12,2025-12-13,R06,Fleet A,2294,1,1,Y,148072
SHP-2025-03107,2025-12-12,2025-12-13,R08,Fleet A,1641,1,1,Y,380737
SHP-2025-03108,2025-12-12,2025-12-14,R10,Fleet B,1549,2,2,Y,591707
SHP-2025-03109,2025-12-12,2025-12-14,R02,Fleet A,2729,2,2,Y,989272
SHP-2025-03110,2025-12-12,2025-12-14,R01,Partner Haulage,706,2,2,Y,328932
SHP-2025-03111,2025-12-13,2025-12-14,R06,Fleet B,1975,1,1,Y,119814
SHP-2025-03112,2025-12-13,2025-12-14,R08,Partner Haulage,3247,1,1,Y,817632
SHP-2025-03113,2025-12-13,2025-12-14,R08,Fleet A,2887,1,1,Y,660734
SHP-2025-03114,2025-12-13,2025-12-14,R03,Fleet A,2306,1,1,Y,237807
SHP-2025-03115,2025-12-13,2025-12-14,R08,Fleet B,1994,1,1,Y,453039
SHP-2025-03116,2025-12-13,2025-12-18,R10,Fleet B,2636,2,5,N,992547
SHP-2025-03117,2025-12-13,2025-12-14,R06,Fleet A,2592,1,1,Y,160611
SHP-2025-03118,2025-12-13,2025-12-15,R04,Partner Haulage,1565,2,2,Y,554637
SHP-2025-03119,2025-12-13,2025-12-14,R06,Partner Haulage,225,1,1,Y,28369
SHP-2025-03120,2025-12-13,2025-12-14,R08,Partner Haulage,2140,1,1,Y,485796
SHP-2025-03121,2025-12-13,2025-12-15,R05,Fleet A,2840,1,2,N,772790
SHP-2025-03122,2025-12-13,2025-12-15,R01,Fleet A,3015,2,2,Y,1136526
SHP-2025-03123,2025-12-15,2025-12-17,R10,Fleet A,2381,2,2,Y,843591
